Tract ID	% White	% At Least High School	% Employed	Median Income	Affordable Units	Radius	Borough
2016100	0.23966165413533713	0.018796992481203006	0.07623529411764705	0.0028530670470756064	804	333	Bronx
3037401	0.9149436090225822	0.7753759398496288	0.5402352941176423	0.4555397051830718	190	187	Brooklyn
1013300	0.7147556390977542	0.8909774436090325	0.576941176470583	0.8245363766048502	112	155	Manhattan
3119600	0.25751879699247965	0.3853383458646576	0.636235294117641	0.15977175463623394	101	150	Brooklyn
1019800	0.35620300751879347	0.5723684210526282	0.4790588235294076	0.7156443176414645	135	166	Manhattan
3038500	0.24577067669172803	0.32424812030074895	0.08141176470588231	0.25059438896814074	118	158	Brooklyn
3020300	0.5798872180451128	0.8303571428571499	0.21976470588235172	0.9334284355682358	61	128	Brooklyn
1009300	0.6616541353383516	0.8670112781954974	0.6592941176470525	0.7731811697574893	1314	412	Manhattan
3033000	0.4511278195488666	0.184210526315789	0.0075294117647058826	0.05943889681407513	153	173	Brooklyn
2039600	0.05592105263157898	0.41447368421052166	0.059294117647058914	0.19828815977175462	84	141	Bronx
3021300	0.316729323308268	0.6959586466165426	0.03576470588235299	0.24441274369947694	320	228	Brooklyn
3035400	0.9906015037594297	0.9074248120300864	0.5322352941176424	0.4793152639087018	2585	558	Brooklyn
3054500	0.8825187969925044	0.2203947368421043	0.49317647058823105	0.011887779362815026	534	281	Brooklyn
2004300	0.2297932330827057	0.04464285714285721	0.12847058823529375	0.04945316214931051	105	152	Bronx
1017402	0.40460526315789014	0.5469924812030033	0.19764705882352834	0.2263433190679981	6	74	Manhattan
3033600	0.8383458646616737	0.8078007518797053	0.3359999999999975	0.6295767950546838	41	114	Brooklyn
2014100	0.2739661654135319	0.19219924812030023	0.2221176470588223	0.16833095577746077	287	219	Bronx
3013900	0.7307330827067783	0.7406015037594019	0.5863529411764652	0.9163100332857822	8	78	Brooklyn
3061004	0.9304511278195756	0.83129699248121	0.5995294117647003	0.06514503090822635	5	72	Brooklyn
3032600	0.4271616541353333	0.06813909774436108	0.027764705882352976	0.04089396100808369	375	243	Brooklyn
3034200	0.49154135338345223	0.310150375939847	0.010823529411764711	0.012363290537327628	6	74	Brooklyn
2026300	0.2504699248120287	0.1395676691729326	0.21411764705882236	0.16975748930099857	46	117	Bronx
2024100	0.14144736842105285	0.14708646616541368	0.12047058823529379	0.06752258678078935	132	164	Bronx
2027700	0.2279135338345854	0.2025375939849617	0.16188235294117578	0.17498811222063718	18	92	Bronx
2015900	0.35667293233082353	0.0911654135338349	0.22399999999999876	0.008559201141226819	471	267	Bronx
1020102	0.4389097744360849	0.7222744360902278	0.46352941176470186	0.5002377555872562	93	146	Manhattan
5009601	0.8035714285714457	0.6851503759398506	0.8014117647058742	0.5991440798858774	100	150	Staten Island
2033202	0.3585526315789438	0.15319548872180455	0.08847058823529402	0.2719923918212078	271	214	Bronx
3107000	0.17481203007518778	0.8759398496240692	0.30117647058823327	0.7879220161673799	504	274	Brooklyn
3105801	0.46945488721803913	0.30310150375939604	0.18541176470588144	0.08178792201616739	1	60	Brooklyn
3035500	0.20441729323308205	0.40836466165413077	0.4955294117647016	0.2572515454113172	58	126	Brooklyn
3032100	0.28806390977443386	0.3726503759398458	0.25364705882352795	0.2815026153114598	20	94	Brooklyn
3027900	0.15836466165413532	0.48778195488721204	0.23999999999999863	0.5463623395149786	3	67	Brooklyn
3025700	0.36842105263157515	0.345864661654132	0.10117647058823515	0.44365192582025675	4	70	Brooklyn
2038000	0.09492481203007547	0.44031954887217534	0.0564705882352942	0.1797432239657632	127	162	Bronx
1006800	0.809210526315807	0.9285714285714406	0.543529411764701	0.9410366143604375	376	243	Manhattan
1022800	0.24248120300751755	0.6621240601503763	0.033882352941176516	0.1840228245363766	256	210	Manhattan
3035000	0.9797932330827369	0.8397556390977519	0.22870588235293987	0.14407988587731813	1576	446	Brooklyn
4033000	0.039473684210526334	0.7518796992481239	0.24799999999999858	0.792677127912506	1	60	Queens
3115200	0.09163533834586492	0.21851503759398405	0.5256470588235248	0.16833095577746077	13	86	Brooklyn
4019000	0.12218045112781989	0.5437030075187926	0.40611764705882014	0.7541607227769852	1	60	Queens
3022700	0.345864661654132	0.5700187969924777	0.2668235294117631	0.4816928197812649	61	128	Brooklyn
4040000	0.024906015037593984	0.8040413533834645	0.653176470588229	0.750832144555397	1	60	Queens
2017901	0.1616541353383458	0.03900375939849629	0.12517647058823494	0.048026628625772706	172	181	Bronx
3012700	0.4548872180451071	0.36795112781954514	0.5967058823529356	0.4450784593437946	3	67	Brooklyn
3002000	0.44501879699247576	0.04464285714285721	0.8917647058823436	0.5986685687113648	3	67	Brooklyn
3013300	0.8317669172932524	0.9332706766917417	0.8705882352941086	0.9852591535901094	6	74	Brooklyn
3031100	0.18139097744360874	0.46663533834585913	0.4216470588235259	0.289586305278174	11	83	Brooklyn
3029300	0.21428571428571347	0.44454887218044603	0.03952941176470594	0.1388492629576795	7	76	Brooklyn
3034500	0.08693609022556414	0.416353383458642	0.12329411764705848	0.15406562054208273	2	64	Brooklyn
3029100	0.2584586466165398	0.45958646616540816	0.034352941176470635	0.20161673799334284	96	147	Brooklyn
2011502	0.33599624060150063	0.08881578947368451	0.062117647058823625	0.05135520684736091	241	205	Bronx
2009300	0.2946428571428548	0.10761278195488762	0.44470588235293734	0.1340941512125535	221 + 2*""	50 + Floor[10*Sqrt[221 + 2*""]]	Bronx
2044800	0.08317669172932353	0.806390977443615	0.3642352941176442	0.7950546837850689	2	64	Bronx
1029100	0.359962406015034	0.10667293233082746	0.030588235294117687	0.11697574893009986	223	199	Manhattan
2046202	0.13486842105263183	0.3975563909774393	0.25929411764705734	0.26961483594864477	18	92	Bronx
4081400	0.2166353383458638	0.2932330827067647	0.41129411764705537	0.5777460770328102	1	60	Queens
2046201	0.30028195488721565	0.620770676691728	0.29599999999999804	0.3176414645744175	79	138	Bronx
2043000	0.092105263157895	0.4995300751879637	0.4479999999999961	0.45886828340466	108	153	Bronx
2043500	0.004699248120300752	0.2824248120300732	1.	0.3095577746077033	360	239	Bronx
2006900	0.19783834586466112	0.07894736842105288	0.1035294117647057	0.03471231573941987	10	81	Bronx
2014300	0.24530075187969796	0.0761278195488724	0.0776470588235294	0.0023775558725630053	178	183	Bronx
3026500	0.30357142857142616	0.36231203007518437	0.27952941176470414	0.43889681407513076	7	76	Brooklyn
3026700	0.3204887218045085	0.4953007518796931	0.2301176470588222	0.2862577270565858	12	84	Brooklyn
3024500	0.2565789473684195	0.6376879699248112	0.037647058823529464	0.4479315263908702	41 + ""	50 + Floor[10*Sqrt[41 + ""]]	Brooklyn
3024900	0.29746240601503526	0.7363721804511311	0.32141176470588007	0.40751307655729907	8	78	Brooklyn
2037800	0.22603383458646512	0.2617481203007503	0.046117647058823596	0.20351878269139326	69	133	Bronx
5020700	0.5624999999999984	0.2875939849624039	0.7684705882352864	0.21017593913456967	43	115	Staten Island
3028100	0.40178571428570975	0.13815789473684237	0.05176470588235302	0.08036138849262958	121	160	Brooklyn
3028700	0.324248120300749	0.5267857142857093	0.2785882352941159	0.1431288635282929	8	78	Brooklyn
1011900	0.5361842105263122	0.35902255639097386	0.23294117647058687	0.0019020446980504042	281	217	Manhattan
2024501	0.19313909774436044	0.177161654135338	0.04847058823529419	0.07703281027104136	26	100	Bronx
1015802	0.7236842105263265	0.9624060150376081	0.8531764705882264	0.9148834997622444	10	81	Manhattan
1019000	0.31578947368420784	0.6400375939849617	0.8390588235294031	0.5563480741797432	27	101	Manhattan
3028300	0.309680451127817	0.0949248120300755	0.024000000000000028	0.17356157869709937	306	224	Brooklyn
2012101	0.25093984962405874	0.05780075187969938	0.36894117647058533	0.10794103661436044	65 + ""	50 + Floor[10*Sqrt[65 + ""]]	Bronx
2012300	0.11701127819548904	0.13721804511278224	0.3684705882352912	0.0475511174512601	48	119	Bronx
2015500	0.14802631578947384	0.025845864661654134	0.0037647058823529413	0.0456490727532097	213	195	Bronx
3025901	0.4722744360902196	0.3867481203007478	0.12423529411764671	0.2838801711840228	41	114	Brooklyn
2037300	0.25187969924811887	0.2147556390977435	0.19811764705882245	0.11982881597717546	208	194	Bronx
1012100	0.7857142857143014	0.8900375939849724	0.6418823529411704	0.6243461721350452	308	225	Manhattan
2021302	0.1757518796992479	0.10056390977443644	0.22870588235293987	0.1369472182596291	134	165	Bronx
3018501	0.2918233082706744	0.04229323308270683	0.0032941176470588237	0.015691868758915834	135	166	Brooklyn
2021301	0.1790413533834584	0.3280075187969895	0.20799999999999885	0.010461245839277223	154	174	Bronx
2039500	0.13298872180451152	0.17246240601503732	0.245647058823528	0.08511650023775559	114	156	Bronx
3034700	0.038063909774436105	0.3552631578947333	0.23294117647058687	0.12173086067522587	35	109	Brooklyn
3038300	0.09633458646616569	0.5173872180451073	0.4705882352941136	0.4117926771279125	12	84	Brooklyn
1018900	0.47415413533833983	0.2434210526315777	0.10682352941176448	0.11269614835948645	12	84	Manhattan
2003500	0.17669172932330804	0.015037593984962405	0.2936470588235275	0.09415121255349501	148	171	Bronx
